Date,State,Group,Time,Unit,Sales
2020-12-12,Tasmania,Kids,Night,16.0,608.32
2020-12-12,Tasmania,Women,Morning,42.0,2867.76
2020-12-12,Tasmania,Men,Morning,39.0,2251.47
2020-12-12,Tasmania,Seniors,Afternoon,33.0,1870.77
2020-12-12,Northern Territory,Kids,Evening,24.0,728.16
2020-12-12,Northern Territory,Women,Evening,41.0,1885.18
2020-12-12,Northern Territory,Men,Evening,47.0,2150.72
2020-12-12,Northern Territory,Seniors,Night,19.0,598.12
2020-12-12,Australian Capital Territory,Kids,Afternoon,49.0,1901.2
2020-12-12,Australian Capital Territory,Women,Night,47.0,3970.56
2020-12-12,Australian Capital Territory,Men,Evening,36.0,1798.92
2020-12-12,Australian Capital Territory,Seniors,Night,43.0,874.62
2020-12-13,New South Wales,Kids,Morning,128.0,3724.8
2020-12-13,New South Wales,Women,Night,202.0,8782.96
2020-12-13,New South Wales,Men,Night,166.0,10640.6
2020-12-13,New South Wales,Seniors,Evening,125.0,4801.25
2020-12-13,Victoria,Kids,Morning,92.0,3152.84
2020-12-13,Victoria,Women,Evening,206.0,9803.54
2020-12-13,Victoria,Men,Morning,83.0,4837.24
2020-12-13,Victoria,Seniors,Morning,66.0,1774.08
2020-12-13,Queensland,Kids,Morning,45.0,1587.6
2020-12-13,Queensland,Women,Evening,114.0,7101.06
2020-12-13,Queensland,Men,Morning,127.0,7170.42
2020-12-13,Queensland,Seniors,Afternoon,67.0,2284.7
2020-12-13,South Australia,Kids,Afternoon,62.0,3362.88
2020-12-13,South Australia,Women,Afternoon,80.0,4094.4
2020-12-13,South Australia,Men,Afternoon,46.0,1399.32
2020-12-13,South Australia,Seniors,Evening,57.0,2368.35
2020-12-13,Western Australia,Kids,Night,79.0,3089.69
2020-12-13,Western Australia,Women,Night,138.0,7031.1
2020-12-13,Western Australia,Men,Afternoon,106.0,5192.94
2020-12-13,Western Australia,Seniors,Night,49.0,2042.81
2020-12-13,Tasmania,Kids,Afternoon,35.0,1552.6
2020-12-13,Tasmania,Women,Afternoon,46.0,2663.86
2020-12-13,Tasmania,Men,Night,66.0,4298.58
2020-12-13,Tasmania,Seniors,Night,34.0,1260.38
2020-12-13,Northern Territory,Kids,Morning,35.0,
2020-12-13,Northern Territory,Women,Afternoon,39.0,2096.64
2020-12-13,Northern Territory,Men,Night,32.0,244.8
2020-12-13,Northern Territory,Seniors,Night,25.0,782.75
2020-12-13,Australian Capital Territory,Kids,Night,59.0,2401.89
2020-12-13,Australian Capital Territory,Women,Morning,37.0,2135.64
2020-12-13,Australian Capital Territory,Men,Afternoon,33.0,1839.75
2020-12-13,Australian Capital Territory,Seniors,Afternoon,39.0,1762.8
2020-12-14,New South Wales,Kids,Evening,85.0,3473.95
2020-12-14,New South Wales,Women,Morning,95.0,6596.8
2020-12-14,New South Wales,Men,Morning,158.0,8854.32
2020-12-14,New South Wales,Seniors,Afternoon,100.0,3998.0
2020-12-14,Victoria,Kids,Evening,146.0,5463.32
2020-12-14,Victoria,Women,Evening,148.0,6150.88
2020-12-14,Victoria,Men,Afternoon,89.0,4520.31
2020-12-14,Victoria,Seniors,Night,117.0,3924.18
2020-12-14,Queensland,Kids,Morning,75.0,2708.25
2020-12-14,Queensland,Women,Evening,98.0,6183.8
2020-12-14,Queensland,Men,Night,54.0,3586.14
2020-12-14,Queensland,Seniors,Evening,57.0,2447.01
2020-12-14,South Australia,Kids,Night,33.0,1574.76
2020-12-14,South Australia,Women,Night,93.0,5997.57
2020-12-14,South Australia,Men,Morning,46.0,2428.34
2020-12-14,South Australia,Seniors,Evening,30.0,1007.1
2020-12-14,Western Australia,Kids,Evening,88.0,4320.8
2020-12-14,Western Australia,Women,Night,97.0,4199.13
2020-12-14,Western Australia,Men,Afternoon,98.0,4876.48
2020-12-14,Western Australia,Seniors,Evening,18.0,783.18
2020-12-14,Tasmania,Kids,Morning,31.0,1658.19
2020-12-14,Tasmania,Women,Afternoon,30.0,268.2
2020-12-14,Tasmania,Men,Evening,41.0,2187.35
2020-12-14,Tasmania,Seniors,Morning,13.0,345.93
2020-12-14,Northern Territory,Kids,Afternoon,49.0,1822.8
2020-12-14,Northern Territory,Women,Evening,47.0,2272.45
2020-12-14,Northern Territory,Men,Morning,12.0,567.0
2020-12-14,Northern Territory,Seniors,Afternoon,22.0,707.52
2020-12-14,Australian Capital Territory,Kids,Evening,39.0,1690.65
2020-12-14,Australian Capital Territory,Women,Afternoon,55.0,2132.9
2020-12-14,Australian Capital Territory,Men,Night,56.0,1331.12
2020-12-14,Australian Capital Territory,Seniors,Night,13.0,560.3
2020-12-15,New South Wales,Kids,Afternoon,129.0,5144.52
2020-12-15,New South Wales,Women,Night,94.0,4461.24
2020-12-15,New South Wales,Men,Night,126.0,3582.18
2020-12-15,New South Wales,Seniors,Afternoon,77.0,3254.02
2020-12-15,Victoria,Kids,Night,141.0,
2020-12-15,Victoria,Women,Afternoon,175.0,5012.0
2020-12-15,Victoria,Men,Afternoon,144.0,5600.16
2020-12-15,Victoria,Seniors,Night,96.0,3227.52
2020-12-15,Queensland,Kids,Evening,113.0,3509.78
2020-12-15,Queensland,Women,Afternoon,139.0,7525.46
2020-12-15,Queensland,Men,Afternoon,94.0,4424.58
2020-12-15,Queensland,Seniors,Evening,53.0,1900.58
2020-12-15,South Australia,Kids,Night,52.0,2241.72
2020-12-15,South Australia,Women,Morning,79.0,5605.05
2020-12-15,South Australia,Men,Evening,84.0,2992.92
2020-12-15,South Australia,Seniors,Morning,60.0,1476.6
2020-12-15,Western Australia,Kids,Night,79.0,3728.01
2020-12-15,Western Australia,Women,Afternoon,41.0,2457.95
2020-12-15,Western Australia,Men,Afternoon,70.0,2763.6
2020-12-15,Western Australia,Seniors,Night,84.0,2496.48
2020-12-15,Tasmania,Kids,Night,,950.36
2020-12-15,Tasmania,Women,Night,54.0,3039.66
2020-12-15,Tasmania,Men,Night,51.0,2882.01
2020-12-15,Tasmania,Seniors,Night,9.0,278.28
2020-12-15,Northern Territory,Kids,Night,22.0,1004.96
2020-12-15,Northern Territory,Women,Night,8.0,786.08
2020-12-15,Northern Territory,Men,Afternoon,38.0,1955.86
2020-12-15,Northern Territory,Seniors,Morning,32.0,1872.0
2020-12-15,Australian Capital Territory,Kids,Morning,51.0,2588.25
2020-12-15,Australian Capital Territory,Women,Afternoon,60.0,3377.4
2020-12-15,Australian Capital Territory,Men,Evening,42.0,1621.2
2020-12-15,Australian Capital Territory,Seniors,Morning,28.0,644.84
2020-12-16,New South Wales,Kids,Evening,109.0,2431.79
2020-12-16,New South Wales,Women,Afternoon,171.0,9906.03
2020-12-16,New South Wales,Men,Evening,143.0,6093.23
2020-12-16,New South Wales,Seniors,Afternoon,192.0,9419.52
2020-12-16,Victoria,Kids,Night,62.0,2666.62
2020-12-16,Victoria,Women,Night,116.0,4949.72
2020-12-16,Victoria,Men,Morning,72.0,3975.12
2020-12-16,Victoria,Seniors,Morning,70.0,3170.3
2020-12-16,Queensland,Kids,Evening,105.0,5810.7
2020-12-16,Queensland,Women,Evening,87.0,5735.04
2020-12-16,Queensland,Men,Morning,117.0,5059.08
2020-12-16,Queensland,Seniors,Night,55.0,2829.75
2020-12-16,South Australia,Kids,Afternoon,57.0,2700.09
2020-12-16,South Australia,Women,Night,58.0,2289.84
2020-12-16,South Australia,Men,Morning,54.0,2584.44
2020-12-16,South Australia,Seniors,Afternoon,32.0,1149.12
2020-12-16,Western Australia,Kids,Evening,33.0,937.2
2020-12-16,Western Australia,Women,Morning,117.0,7946.64
2020-12-16,Western Australia,Men,Night,72.0,2597.04
2020-12-16,Western Australia,Seniors,Evening,41.0,1329.22
2020-12-16,Tasmania,Kids,Evening,37.0,1869.61
2020-12-16,Tasmania,Women,Morning,38.0,1539.38
2020-12-16,Tasmania,Men,Night,41.0,1583.83
2020-12-16,Tasmania,Seniors,Morning,23.0,1120.56
2020-12-16,Northern Territory,Kids,Afternoon,33.0,1392.93
2020-12-16,Northern Territory,Women,Afternoon,24.0,1483.2
2020-12-16,Northern Territory,Men,Evening,43.0,1915.22
2020-12-16,Northern Territory,Seniors,Night,33.0,1597.53
2020-12-16,Australian Capital Territory,Kids,Afternoon,60.0,2628.0
2020-12-16,Australian Capital Territory,Women,Afternoon,68.0,5478.08
2020-12-16,Australian Capital Territory,Men,Afternoon,56.0,2401.28
2020-12-16,Australian Capital Territory,Seniors,Afternoon,31.0,1186.99
2020-12-17,New South Wales,Kids,Morning,68.0,2648.6
2020-12-17,New South Wales,Women,Evening,215.0,5228.8
2020-12-17,New South Wales,Men,Evening,200.0,12864.0
2020-12-17,New South Wales,Seniors,Afternoon,86.0,3544.92
2020-12-17,Victoria,Kids,Evening,99.0,5324.22
2020-12-17,Victoria,Women,Evening,185.0,6782.1
2020-12-17,Victoria,Men,Evening,142.0,6644.18
2020-12-17,Victoria,Seniors,Evening,90.0,2610.9
2020-12-17,Queensland,Kids,Morning,123.0,6362.79
2020-12-17,Queensland,Women,Afternoon,91.0,3428.88
2020-12-17,Queensland,Men,Night,87.0,4805.88
2020-12-17,Queensland,Seniors,Morning,77.0,3698.31
2020-12-17,South Australia,Kids,Evening,66.0,3364.02
2020-12-17,South Australia,Women,Afternoon,85.0,3130.55
2020-12-17,South Australia,Men,Afternoon,62.0,3936.38
2020-12-17,South Australia,Seniors,Afternoon,47.0,1919.01
2020-12-17,Western Australia,Kids,Afternoon,61.0,1792.18
2020-12-17,Western Australia,Women,Evening,93.0,5888.76
2020-12-17,Western Australia,Men,Afternoon,66.0,3061.74
2020-12-17,Western Australia,Seniors,Night,43.0,2009.82
2020-12-17,Tasmania,Kids,Night,28.0,1573.32
2020-12-17,Tasmania,Women,Afternoon,66.0,3777.84
2020-12-17,Tasmania,Men,Evening,26.0,571.22
2020-12-17,Tasmania,Seniors,Night,15.0,342.15
2020-12-17,Northern Territory,Kids,Night,38.0,1586.5
2020-12-17,Northern Territory,Women,Night,43.0,1025.98
2020-12-17,Northern Territory,Men,Morning,21.0,1285.41
2020-12-17,Northern Territory,Seniors,Morning,26.0,899.34
2020-12-17,Australian Capital Territory,Kids,Night,47.0,2733.99
2020-12-17,Australian Capital Territory,Women,Evening,54.0,3217.32
2020-12-17,Australian Capital Territory,Men,Evening,52.0,4216.16
2020-12-17,Australian Capital Territory,Seniors,Night,13.0,553.28
2020-12-18,New South Wales,Kids,Night,108.0,5034.96
2020-12-18,New South Wales,Women,Evening,130.0,7506.2
2020-12-18,New South Wales,Men,Morning,166.0,15037.94
2020-12-18,New South Wales,Seniors,Morning,124.0,3454.64
2020-12-18,Victoria,Kids,Night,86.0,3061.6
2020-12-18,Victoria,Women,Evening,65.0,3467.75
2020-12-18,Victoria,Men,Morning,147.0,4803.96
2020-12-18,Victoria,Seniors,Night,115.0,4678.2
2020-12-18,Queensland,Kids,Afternoon,63.0,2455.11
2020-12-18,Queensland,Women,Night,173.0,12099.62
2020-12-18,Queensland,Men,Afternoon,99.0,4589.64
2020-12-18,Queensland,Seniors,Night,73.0,2269.57
2020-12-18,South Australia,Kids,Evening,19.0,1188.64
2020-12-18,South Australia,Women,Evening,81.0,5241.51
2020-12-18,South Australia,Men,Evening,64.0,2547.2
2020-12-18,South Australia,Seniors,Evening,45.0,929.25
2020-12-18,Western Australia,Kids,Afternoon,113.0,3070.21
2020-12-18,Western Australia,Women,Night,67.0,3459.21
2020-12-18,Western Australia,Men,Evening,114.0,5664.66
2020-12-18,Western Australia,Seniors,Morning,37.0,1777.48
2020-12-18,Tasmania,Kids,Morning,38.0,1760.16
2020-12-18,Tasmania,Women,Morning,55.0,5271.75
2020-12-18,Tasmania,Men,Night,63.0,2547.72
2020-12-18,Tasmania,Seniors,Morning,41.0,1626.88
2020-12-18,Northern Territory,Kids,Morning,31.0,688.82
2020-12-18,Northern Territory,Women,Afternoon,37.0,1695.34
2020-12-18,Northern Territory,Men,Night,41.0,2609.24
2020-12-18,Northern Territory,Seniors,Night,9.0,322.11
2020-12-18,Australian Capital Territory,Kids,Morning,54.0,2077.92
2020-12-18,Australian Capital Territory,Women,Night,71.0,4542.58
2020-12-18,Australian Capital Territory,Men,Afternoon,54.0,2479.68
2020-12-18,Australian Capital Territory,Seniors,Afternoon,22.0,555.06
2020-12-19,New South Wales,Kids,Evening,136.0,5536.56
2020-12-19,New South Wales,Women,Afternoon,155.0,8042.95
2020-12-19,New South Wales,Men,Evening,124.0,7851.68
2020-12-19,New South Wales,Seniors,Morning,89.0,2058.57
2020-12-19,Victoria,Kids,Evening,121.0,4633.09
2020-12-19,Victoria,Women,Evening,144.0,12035.52
2020-12-19,Victoria,Men,Morning,120.0,6398.4
2020-12-19,Victoria,Seniors,Evening,56.0,1897.84
2020-12-19,Queensland,Kids,Afternoon,95.0,2251.5
2020-12-19,Queensland,Women,Morning,124.0,7448.68
2020-12-19,Queensland,Men,Night,100.0,6319.0
2020-12-19,Queensland,Seniors,Evening,79.0,3965.01
2020-12-19,South Australia,Kids,Afternoon,37.0,1552.89
2020-12-19,South Australia,Women,Night,79.0,3303.78
2020-12-19,South Australia,Men,Morning,84.0,6735.96
2020-12-19,South Australia,Seniors,Morning,47.0,1919.95
2020-12-19,Western Australia,Kids,Morning,69.0,2262.51
2020-12-19,Western Australia,Women,Afternoon,44.0,2089.56
2020-12-19,Western Australia,Men,Night,48.0,3455.52
2020-12-19,Western Australia,Seniors,Morning,57.0,1862.76
2020-12-19,Tasmania,Kids,Afternoon,39.0,1107.21
2020-12-19,Tasmania,Women,Afternoon,35.0,2084.6
2020-12-19,Tasmania,Men,Night,50.0,2806.0
2020-12-19,Tasmania,Seniors,Morning,30.0,1102.5
2020-12-19,Northern Territory,Kids,Morning,30.0,1280.4
2020-12-19,Northern Territory,Women,Evening,26.0,1539.72
2020-12-19,Northern Territory,Men,Morning,22.0,1112.54
2020-12-19,Northern Territory,Seniors,Night,20.0,1207.6
2020-12-19,Australian Capital Territory,Kids,Afternoon,40.0,1013.2
2020-12-19,Australian Capital Territory,Women,Night,56.0,3729.6
2020-12-19,Australian Capital Territory,Men,Morning,74.0,3087.28
2020-12-19,Australian Capital Territory,Seniors,Afternoon,18.0,789.12
2020-12-20,New South Wales,Kids,Night,65.0,2326.35
2020-12-20,New South Wales,Women,Morning,149.0,8554.09
2020-12-20,New South Wales,Men,Morning,165.0,6679.2
2020-12-20,New South Wales,Seniors,Morning,91.0,3263.26
2020-12-20,Victoria,Kids,Evening,103.0,4280.68
2020-12-20,Victoria,Women,Evening,161.0,11537.26
2020-12-20,Victoria,Men,Evening,135.0,7491.15
2020-12-20,Victoria,Seniors,Afternoon,46.0,1678.08
2020-12-20,Queensland,Kids,Night,92.0,4450.04
2020-12-20,Queensland,Women,Afternoon,92.0,4436.24
2020-12-20,Queensland,Men,Afternoon,81.0,4582.98
2020-12-20,Queensland,Seniors,Morning,94.0,3016.46
2020-12-20,South Australia,Kids,Morning,68.0,2844.44
2020-12-20,South Australia,Women,Afternoon,75.0,4140.0
2020-12-20,South Australia,Men,Night,80.0,4304.0
2020-12-20,South Australia,Seniors,Evening,80.0,2225.6
2020-12-20,Western Australia,Kids,Afternoon,77.0,2678.06
2020-12-20,Western Australia,Women,Afternoon,72.0,4199.76
2020-12-20,Western Australia,Men,Night,85.0,7481.7
2020-12-20,Western Australia,Seniors,Night,56.0,1408.4
2020-12-20,Tasmania,Kids,Afternoon,34.0,615.06
2020-12-20,Tasmania,Women,Morning,44.0,2585.0
2020-12-20,Tasmania,Men,Morning,47.0,2930.45
2020-12-20,Tasmania,Seniors,Afternoon,23.0,794.65
2020-12-20,Northern Territory,Kids,Morning,20.0,566.4
2020-12-20,Northern Territory,Women,Night,42.0,1622.46
2020-12-20,Northern Territory,Men,Evening,28.0,1018.08
2020-12-20,Northern Territory,Seniors,Night,27.0,1438.83
2020-12-20,Australian Capital Territory,Kids,Evening,24.0,491.76
2020-12-20,Australian Capital Territory,Women,Afternoon,56.0,3289.44
2020-12-20,Australian Capital Territory,Men,Afternoon,52.0,
2020-12-20,Australian Capital Territory,Seniors,Evening,33.0,1304.49
2020-12-21,New South Wales,Kids,Morning,147.0,2850.33
2020-12-21,New South Wales,Women,Afternoon,144.0,8904.96
2020-12-21,New South Wales,Men,Evening,99.0,7162.65
2020-12-21,New South Wales,Seniors,Morning,80.0,2848.0
2020-12-21,Victoria,Kids,Evening,115.0,3922.65
2020-12-21,Victoria,Women,Afternoon,63.0,3264.03
2020-12-21,Victoria,Men,Afternoon,158.0,7117.9
2020-12-21,Victoria,Seniors,Night,65.0,2917.85
2020-12-21,Queensland,Kids,Evening,72.0,2519.28
2020-12-21,Queensland,Women,Morning,122.0,8603.44
2020-12-21,Queensland,Men,Afternoon,169.0,10210.98
2020-12-21,Queensland,Seniors,Night,97.0,3020.58
2020-12-21,South Australia,Kids,Night,37.0,1523.29
2020-12-21,South Australia,Women,Morning,80.0,3334.4
2020-12-21,South Australia,Men,Afternoon,62.0,3395.74
2020-12-21,South Australia,Seniors,Night,53.0,2164.52
2020-12-21,Western Australia,Kids,Morning,73.0,2556.46
2020-12-21,Western Australia,Women,Morning,82.0,3263.6
2020-12-21,Western Australia,Men,Evening,126.0,6259.68
2020-12-21,Western Australia,Seniors,Evening,55.0,1489.4
2020-12-21,Tasmania,Kids,Afternoon,59.0,1705.69
2020-12-21,Tasmania,Women,Night,39.0,2534.61
2020-12-21,Tasmania,Men,Night,45.0,2796.3
2020-12-21,Tasmania,Seniors,Evening,43.0,1756.98
2020-12-21,Northern Territory,Kids,Afternoon,18.0,678.96
2020-12-21,Northern Territory,Women,Night,,3811.92
2020-12-21,Northern Territory,Men,Morning,19.0,1242.03
2020-12-21,Northern Territory,Seniors,Morning,25.0,1101.0
2020-12-21,Australian Capital Territory,Kids,Morning,39.0,1224.6
2020-12-21,Australian Capital Territory,Women,Morning,71.0,4878.41
2020-12-21,Australian Capital Territory,Men,Evening,63.0,3107.16
2020-12-21,Australian Capital Territory,Seniors,Afternoon,29.0,610.16
2020-12-22,New South Wales,Kids,Morning,140.0,6311.2
2020-12-22,New South Wales,Women,Morning,115.0,5761.5
2020-12-22,New South Wales,Men,Night,118.0,3530.56
2020-12-22,New South Wales,Seniors,Evening,75.0,1884.0
2020-12-22,Victoria,Kids,Night,86.0,2796.72
2020-12-22,Victoria,Women,Night,73.0,6573.65
2020-12-22,Victoria,Men,Night,166.0,6510.52
2020-12-22,Victoria,Seniors,Morning,95.0,3800.95
2020-12-22,Queensland,Kids,Afternoon,109.0,3450.94
2020-12-22,Queensland,Women,Evening,155.0,7742.25
2020-12-22,Queensland,Men,Morning,59.0,3484.54
2020-12-22,Queensland,Seniors,Evening,99.0,6023.16
2020-12-22,South Australia,Kids,Morning,34.0,1633.7
2020-12-22,South Australia,Women,Afternoon,68.0,4808.96
2020-12-22,South Australia,Men,Afternoon,36.0,1181.88
2020-12-22,South Australia,Seniors,Evening,36.0,1323.36
2020-12-22,Western Australia,Kids,Night,54.0,2571.48
2020-12-22,Western Australia,Women,Morning,127.0,8616.95
2020-12-22,Western Australia,Men,Evening,122.0,6708.78
2020-12-22,Western Australia,Seniors,Night,38.0,1865.42
2020-12-22,Tasmania,Kids,Afternoon,25.0,1258.25
2020-12-22,Tasmania,Women,Morning,66.0,4330.92
2020-12-22,Tasmania,Men,Afternoon,21.0,784.98
2020-12-22,Tasmania,Seniors,Morning,39.0,1340.82
2020-12-22,Northern Territory,Kids,Night,27.0,1314.9
2020-12-22,Northern Territory,Women,Morning,47.0,2953.95
2020-12-22,Northern Territory,Men,Night,30.0,1361.1
2020-12-22,Northern Territory,Seniors,Morning,30.0,1239.3
2020-12-22,Australian Capital Territory,Kids,Evening,37.0,1931.03
2020-12-22,Australian Capital Territory,Women,Afternoon,56.0,2531.76
2020-12-22,Australian Capital Territory,Men,Morning,38.0,1390.04
2020-12-22,Australian Capital Territory,Seniors,Morning,33.0,1578.72
2020-12-23,New South Wales,Kids,Afternoon,85.0,3615.9
2020-12-23,New South Wales,Women,Morning,130.0,7077.2
2020-12-23,New South Wales,Men,Afternoon,75.0,3494.25
2020-12-23,New South Wales,Seniors,Night,94.0,3871.86
2020-12-23,Victoria,Kids,Evening,105.0,2893.8
2020-12-23,Victoria,Women,Evening,189.0,11676.42
2020-12-23,Victoria,Men,Afternoon,128.0,6320.64
2020-12-23,Victoria,Seniors,Evening,74.0,2818.66
2020-12-23,Queensland,Kids,Afternoon,92.0,1989.96
2020-12-23,Queensland,Women,Evening,98.0,5342.96
2020-12-23,Queensland,Men,Morning,106.0,6916.5
2020-12-23,Queensland,Seniors,Morning,55.0,1717.1
2020-12-23,South Australia,Kids,Evening,45.0,1432.8
2020-12-23,South Australia,Women,Night,69.0,4865.88
2020-12-23,South Australia,Men,Evening,45.0,2481.75
2020-12-23,South Australia,Seniors,Morning,23.0,704.03
2020-12-23,Western Australia,Kids,Evening,60.0,3515.4
2020-12-23,Western Australia,Women,Morning,89.0,2150.24
2020-12-23,Western Australia,Men,Night,33.0,1648.35
2020-12-23,Western Australia,Seniors,Night,71.0,2811.6
2020-12-23,Tasmania,Kids,Evening,33.0,1750.65
2020-12-23,Tasmania,Women,Morning,38.0,2753.48
2020-12-23,Tasmania,Men,Night,19.0,713.45
2020-12-23,Tasmania,Seniors,Afternoon,12.0,400.32
2020-12-23,Northern Territory,Kids,Evening,26.0,1084.98
2020-12-23,Northern Territory,Women,Afternoon,39.0,1717.17
2020-12-23,Northern Territory,Men,Evening,31.0,921.63
2020-12-23,Northern Territory,Seniors,Morning,33.0,1091.97
2020-12-23,Australian Capital Territory,Kids,Morning,34.0,1960.44
2020-12-23,Australian Capital Territory,Women,Afternoon,36.0,1473.84
2020-12-23,Australian Capital Territory,Men,Morning,33.0,1603.8
2020-12-23,Australian Capital Territory,Seniors,Morning,40.0,1724.0
2020-12-24,New South Wales,Kids,Morning,199.0,3225.79
2020-12-24,New South Wales,Women,Afternoon,192.0,9563.52
2020-12-24,New South Wales,Men,Morning,113.0,4669.16
2020-12-24,New South Wales,Seniors,Night,72.0,3756.24
2020-12-24,Victoria,Kids,Evening,124.0,5053.0
2020-12-24,Victoria,Women,Night,200.0,6980.0
2020-12-24,Victoria,Men,Afternoon,72.0,1494.0
2020-12-24,Victoria,Seniors,Afternoon,69.0,2590.95
2020-12-24,Queensland,Kids,Morning,83.0,3495.13
2020-12-24,Queensland,Women,Night,67.0,4759.01
2020-12-24,Queensland,Men,Afternoon,106.0,6273.08
2020-12-24,Queensland,Seniors,Evening,31.0,1208.69
2020-12-24,South Australia,Kids,Afternoon,34.0,1231.14
2020-12-24,South Australia,Women,Night,90.0,5392.8
2020-12-24,South Australia,Men,Evening,49.0,2429.42
2020-12-24,South Australia,Seniors,Evening,25.0,1176.0
2020-12-24,Western Australia,Kids,Morning,63.0,3312.54
2020-12-24,Western Australia,Women,Evening,82.0,4127.06
2020-12-24,Western Australia,Men,Morning,63.0,3847.41
2020-12-24,Western Australia,Seniors,Morning,47.0,1982.93
2020-12-24,Tasmania,Kids,Afternoon,27.0,517.32
2020-12-24,Tasmania,Women,Afternoon,37.0,1484.07
2020-12-24,Tasmania,Men,Morning,38.0,1284.02
2020-12-24,Tasmania,Seniors,Night,35.0,1229.55
2020-12-24,Northern Territory,Kids,Morning,25.0,1189.5
2020-12-24,Northern Territory,Women,Night,50.0,2909.5
2020-12-24,Northern Territory,Men,Evening,25.0,652.0
2020-12-24,Northern Territory,Seniors,Evening,19.0,571.33
2020-12-24,Australian Capital Territory,Kids,Evening,41.0,1507.57
2020-12-24,Australian Capital Territory,Women,Morning,70.0,3425.8
2020-12-24,Australian Capital Territory,Men,Night,48.0,3126.24
2020-12-24,Australian Capital Territory,Seniors,Morning,39.0,1381.38
2020-12-25,New South Wales,Kids,Evening,92.0,3096.72
2020-12-25,New South Wales,Women,Afternoon,121.0,6057.26
2020-12-25,New South Wales,Men,Evening,168.0,7823.76
2020-12-25,New South Wales,Seniors,Evening,59.0,3125.23
2020-12-25,Victoria,Kids,Afternoon,108.0,2733.48
2020-12-25,Victoria,Women,Night,124.0,7468.52
2020-12-25,Victoria,Men,Evening,182.0,6346.34
2020-12-25,Victoria,Seniors,Night,113.0,5586.72
2020-12-25,Queensland,Kids,Afternoon,65.0,2437.5
2020-12-25,Queensland,Women,Afternoon,80.0,4426.4
2020-12-25,Queensland,Men,Afternoon,97.0,5646.37
2020-12-25,Queensland,Seniors,Morning,95.0,2737.9
2020-12-25,South Australia,Kids,Night,22.0,885.94
2020-12-25,South Australia,Women,Morning,84.0,5240.76
2020-12-25,South Australia,Men,Afternoon,59.0,3017.85
2020-12-25,South Australia,Seniors,Evening,69.0,2736.54
2020-12-25,Western Australia,Kids,Morning,59.0,2070.9
2020-12-25,Western Australia,Women,Evening,92.0,7730.76
2020-12-25,Western Australia,Men,Morning,77.0,3791.48
2020-12-25,Western Australia,Seniors,Night,51.0,2374.05
2020-12-25,Tasmania,Kids,Evening,50.0,2268.5
2020-12-25,Tasmania,Women,Morning,46.0,2717.22
2020-12-25,Tasmania,Men,Afternoon,,593.4
2020-12-25,Tasmania,Seniors,Afternoon,29.0,1163.19
2020-12-25,Northern Territory,Kids,Night,21.0,763.35
2020-12-25,Northern Territory,Women,Night,34.0,2530.96
2020-12-25,Northern Territory,Men,Morning,29.0,2232.71
2020-12-25,Northern Territory,Seniors,Afternoon,27.0,641.25
2020-12-25,Australian Capital Territory,Kids,Evening,38.0,1271.48
2020-12-25,Australian Capital Territory,Women,Morning,19.0,1585.55
2020-12-25,Australian Capital Territory,Men,Morning,59.0,3335.86
2020-12-25,Australian Capital Territory,Seniors,Afternoon,37.0,841.01
2020-12-26,New South Wales,Kids,Night,96.0,4760.64
2020-12-26,New South Wales,Women,Evening,111.0,2109.0
2020-12-26,New South Wales,Men,Night,128.0,6096.64
2020-12-26,New South Wales,Seniors,Morning,104.0,4470.96
2020-12-26,Victoria,Kids,Morning,117.0,5064.93
2020-12-26,Victoria,Women,Afternoon,194.0,6751.2
2020-12-26,Victoria,Men,Night,139.0,8030.03
2020-12-26,Victoria,Seniors,Morning,55.0,1186.35
2020-12-26,Queensland,Kids,Morning,,2068.32
2020-12-26,Queensland,Women,Night,143.0,6994.13
2020-12-26,Queensland,Men,Afternoon,73.0,3024.39
2020-12-26,Queensland,Seniors,Afternoon,96.0,3468.48
2020-12-26,South Australia,Kids,Evening,51.0,2004.81
2020-12-26,South Australia,Women,Evening,108.0,5055.48
2020-12-26,South Australia,Men,Evening,92.0,4809.76
2020-12-26,South Australia,Seniors,Night,45.0,2700.45
2020-12-26,Western Australia,Kids,Evening,46.0,1687.28
2020-12-26,Western Australia,Women,Evening,61.0,4474.96
2020-12-26,Western Australia,Men,Night,124.0,8870.96
2020-12-26,Western Australia,Seniors,Evening,82.0,2796.2
2020-12-26,Tasmania,Kids,Afternoon,28.0,628.6
2020-12-26,Tasmania,Women,Morning,73.0,4804.86
2020-12-26,Tasmania,Men,Afternoon,32.0,2144.96
2020-12-26,Tasmania,Seniors,Afternoon,19.0,758.1
2020-12-26,Northern Territory,Kids,Morning,25.0,1185.0
2020-12-26,Northern Territory,Women,Afternoon,38.0,1363.06
2020-12-26,Northern Territory,Men,Morning,33.0,2090.55
2020-12-26,Northern Territory,Seniors,Afternoon,23.0,999.12
2020-12-26,Australian Capital Territory,Kids,Night,27.0,1085.94
2020-12-26,Australian Capital Territory,Women,Night,47.0,3297.05
2020-12-26,Australian Capital Territory,Men,Evening,49.0,2871.89
2020-12-26,Australian Capital Territory,Seniors,Night,47.0,2004.08
2020-12-27,New South Wales,Kids,Morning,121.0,3596.12
2020-12-27,New South Wales,Women,Evening,162.0,8129.16
2020-12-27,New South Wales,Men,Afternoon,123.0,5480.88
